func_module_number	go_slim_pir
1	GO:0006412
2	GO:0007049;GO:0006260;GO:0051276;GO:0050789;GO:0007059;GO:0000280
3	GO:0006119;GO:0022900;GO:0009117
4	GO:0051641;GO:0050789
5	GO:0016032;GO:0002376;GO:0050896;GO:0050789;GO:0044419
6	GO:0065009;GO:0050896;GO:0050789
7	GO:0000375;GO:0016070
10	GO:0006508;GO:0009057
13	GO:0065003;GO:0006457
15	GO:0006629;GO:0006066
16	GO:0006412;GO:0065003
19	GO:0001906;GO:0050789;GO:0002376;GO:0050896
20	GO:0006281;GO:0050789
24	GO:0051179
25	GO:0007155
27	GO:0051276;GO:0015931;GO:0051641
28	GO:0006412
30	GO:0051276
31	GO:0000375;GO:0016070;GO:0050789
41	GO:0008152
43	GO:0002376;GO:0065003;GO:0001775;GO:0050789
46	GO:0007049;GO:0050789
56	GO:0007049
62	GO:0050789
74	GO:0022607;GO:0050789
78	GO:0006396;GO:0009057;GO:0016070
81	GO:0044419;GO:0050896
92	GO:0002376;GO:0040011;GO:0001775;GO:0050896
99	GO:0050789
104	GO:0065009;GO:0065003;GO:0050789
132	GO:0050878;GO:0050789
137	GO:0000280
