func_module_number	lst
1	GO:0031145;GO:0070979;GO:0051445;GO:2000241;GO:0051321;GO:0000209;GO:0045842;GO:1902101;GO:0007091;GO:0044784;GO:0033045;GO:1901970
2	GO:0002181;GO:0006412;GO:0042254;GO:0022613;GO:0042274;GO:0006364;GO:0016072
3	GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0006119;GO:0015986;GO:0006754;GO:0009145;GO:0009206;GO:0009201;GO:0009142;GO:0019646;GO:0042776;GO:0042775;GO:0042773
5	GO:0010498;GO:0051603;GO:0006511;GO:0019941;GO:0043161
7	GO:0006119;GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0022904;GO:0042773;GO:0042775;GO:0019646;GO:0022900;GO:0015986;GO:0042776
8	GO:0045321;GO:0050776
11	GO:0000165;GO:0038066;GO:0000122
12	GO:0045321;GO:0002252;GO:0070663;GO:0050776;GO:0002366;GO:0002263;GO:0050778;GO:0070661;GO:0050900;GO:0046649;GO:0006954;GO:0002274;GO:0071345;GO:0006909;GO:0042110;GO:0007159;GO:0019221;GO:0002429;GO:0034097;GO:1901652;GO:0002521;GO:0030097;GO:1903039;GO:0002768;GO:0006935;GO:0042330;GO:0050865;GO:0050670;GO:0032944;GO:0070665
13	GO:0016236;GO:0035973;GO:0097352;GO:0043562;GO:0006995
14	GO:0016126;GO:1902653;GO:0006695;GO:0008610;GO:0008203;GO:1902652
16	GO:0016071;GO:0000375;GO:0006397
17	GO:0032446;GO:0070647;GO:0043687
19	GO:0050852;GO:0050851;GO:0045321;GO:0042110;GO:0030217;GO:0002429
24	GO:0051607;GO:0009615;GO:0045087;GO:0048525;GO:0050792;GO:0045071;GO:1903900;GO:0045069;GO:0140374;GO:0016032;GO:0002831;GO:0019058;GO:0019079
25	GO:0071478;GO:0001666;GO:0036293;GO:0070482;GO:0031648
26	GO:0070647
28	GO:0008380;GO:0006397;GO:0000377;GO:0000398
29	GO:0006974;GO:0051276;GO:0051052;GO:0006260;GO:0006281;GO:0033044;GO:0016071;GO:0007062;GO:2001251;GO:2001252;GO:0006261
32	GO:0016559
33	GO:0042254;GO:0006364
34	GO:0006090;GO:0006096;GO:0046032;GO:0046031;GO:0009181;GO:0009137;GO:0019364;GO:0009179;GO:0009135;GO:0009191;GO:0072526;GO:0009134;GO:0009185;GO:0009154;GO:0009261;GO:0009132;GO:0006195
36	GO:0006954;GO:0042330;GO:0006935;GO:0071219;GO:0071216;GO:0050900;GO:0050776;GO:0071345;GO:0071222;GO:1901701;GO:0030595;GO:0002237;GO:0019221;GO:0060326;GO:1901652;GO:0034097;GO:0032103;GO:0031347;GO:0071347;GO:0032496;GO:0001817;GO:0001816
38	GO:0006418;GO:0043038;GO:0043039;GO:0006520
39	GO:0048002;GO:0002483;GO:0019882;GO:0019883;GO:0002474;GO:0045087;GO:0019885;GO:1903900;GO:0002476;GO:0002428;GO:0050776;GO:0002501;GO:0002396;GO:0050792;GO:0001916;GO:0002475;GO:0050778;GO:0019058;GO:0001914;GO:0001909;GO:0001913;GO:0002484;GO:0002486;GO:0001910;GO:0045824;GO:0016032;GO:0002716;GO:0045953;GO:0002711;GO:0001912;GO:0002478;GO:0048525;GO:0031341
43	GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0042776;GO:0006119
52	GO:0007043;GO:0045216
59	GO:0006537;GO:0006538
62	GO:0006457;GO:0034975
63	GO:0019377
66	GO:0030968;GO:1905897
67	GO:0006413;GO:0002183;GO:0001732
70	GO:0007249;GO:0038061;GO:0071222
73	GO:0090084;GO:0045737;GO:0090083;GO:1904031;GO:0070841;GO:0051085
74	GO:0097190;GO:0036462;GO:0071260;GO:0071496;GO:0008625;GO:0002252;GO:0043065;GO:0043068;GO:2001233
75	GO:0050776;GO:0050778;GO:0032103;GO:0045087;GO:0001817;GO:0001816;GO:0002764;GO:0034097;GO:1901652;GO:0002253;GO:0031347;GO:0002757;GO:0031349;GO:0034341
80	GO:0070647
81	GO:0006098;GO:0006740;GO:0051156
82	GO:1903729;GO:0001819
83	GO:0007015;GO:0097435
85	GO:0043434
87	GO:0001836;GO:0097193;GO:2001233;GO:0097190;GO:0008630;GO:0008637;GO:2001242;GO:0097191;GO:0090200;GO:2001235
88	GO:0032968;GO:0060261;GO:0032786;GO:2000144
90	GO:0007035;GO:0051452;GO:0007042;GO:0035751;GO:0051453
91	GO:0048193
92	GO:0006281;GO:0006974;GO:0044770;GO:0006302;GO:0000075;GO:1901988;GO:1903047;GO:0031570;GO:0000278;GO:0010948;GO:1901987;GO:0006260;GO:0006261
94	GO:0006281;GO:0051276;GO:0006974;GO:0006260;GO:0051052;GO:0000278;GO:0006298;GO:0006261
95	GO:0006260;GO:1903047;GO:0006261;GO:0000278;GO:0006281;GO:0044770;GO:0044772;GO:0044786;GO:1901987;GO:0006974;GO:0051276;GO:0010564;GO:0007059;GO:0006302;GO:0000086;GO:0033260;GO:0010389;GO:0044839;GO:0006310;GO:1901990;GO:1902749;GO:0140014;GO:1901991;GO:0007346
96	GO:0042254;GO:0016072;GO:0006364;GO:0022613
97	GO:0007059;GO:0000278;GO:1903047;GO:0051276;GO:0010564;GO:0098813;GO:0000819;GO:0000280;GO:0140014;GO:0048285;GO:0000070;GO:0090068;GO:0050000;GO:0051310;GO:0051303;GO:0045787;GO:0051983;GO:0008608;GO:0033044;GO:1901987;GO:0044770;GO:1905818;GO:0051304;GO:0007346;GO:1902850
98	GO:0000278;GO:1903047;GO:0007059;GO:0051276;GO:0000819;GO:0000070;GO:0098813;GO:0140014;GO:0010564;GO:0000280;GO:0048285;GO:0051983;GO:0044772;GO:0044770;GO:0051304;GO:1905818;GO:0090068;GO:1905820;GO:0033045
99	GO:0006397;GO:0000398;GO:0000377;GO:0000375;GO:0008380;GO:0016071;GO:0050684;GO:0048024;GO:0043484
100	GO:0000165
103	GO:0140053;GO:0032543;GO:0008380;GO:0006412;GO:0000398;GO:0000377
104	GO:0032543
105	GO:0022613;GO:0006364
106	GO:0006457;GO:0051604;GO:0031647
107	GO:0042254;GO:0022613
108	GO:0022613;GO:0042254;GO:0016072;GO:0042273;GO:0006364;GO:0006412;GO:0006403;GO:1904851
