go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005162   1,609 annotations READ: go_slim_results_K1_cpdb_0.9.txt 
191 IDs in all associations
func_module_number	
182	GO:0061024;GO:0016192;GO:0065003;GO:0016050
183	GO:0015031;GO:0046903;GO:0048753
187	GO:0022607;GO:0050877;GO:0032502;GO:0032989;GO:0050879;GO:0006936;GO:0006996
190	GO:0006259;GO:0050789;GO:0051276;GO:0050896
200	GO:0043412;GO:0006396;GO:0016070
205	GO:0050789
208	GO:0036211;GO:0050789
209	GO:0032502
211	GO:0016070;GO:0000375
215	GO:0050789;GO:0002376;GO:0065003;GO:0001816
217	GO:0022607
218	GO:0008150
231	GO:0022414
232	GO:0015031;GO:0050896
233	GO:0051234;GO:0036211;GO:0051604;GO:0006629;GO:0006508;GO:0051641
234	GO:0065009;GO:0050789
235	GO:0051258;GO:0006996
238	GO:0006508;GO:0009057
240	GO:0006281;GO:0006260;GO:0050789
241	GO:0016070;GO:0065003;GO:0000375
242	GO:0016070;GO:0050789;GO:0000375
243	GO:0048511;GO:0050896;GO:0050789;GO:0006351
246	GO:0015031;GO:0016192;GO:0050789
247	GO:0051641;GO:0016192;GO:0050789
249	GO:0006996
250	GO:0065008;GO:0006412;GO:0016070;GO:0009057;GO:0007049;GO:0050789
257	GO:0051641;GO:0006810
258	GO:0050789
263	GO:0043603;GO:0006790;GO:0006805
267	GO:0006082;GO:0006520;GO:0042180
269	GO:0007049;GO:0036211;GO:0006508;GO:0009057
270	GO:0036211;GO:0006508;GO:0009057
272	GO:0051276;GO:0006260;GO:0006281;GO:0022414;GO:0050789
275	GO:0001816;GO:0044419;GO:0050789;GO:0002376;GO:0050896
276	GO:0036211;GO:0001816;GO:0065009;GO:0044419;GO:0050789;GO:0002376;GO:0050896
277	GO:0065008;GO:0016043;GO:0050789;GO:0007155
278	GO:0006996
279	GO:0022607;GO:0032502;GO:0032989;GO:0006936;GO:0006996
280	GO:0009057;GO:0016070;GO:0050789;GO:0000375
283	GO:0050789
285	GO:0032502;GO:0050789
287	GO:0051641;GO:0006396;GO:0006810
288	GO:0006457
300	GO:0050789
301	GO:0006396;GO:0016070
302	GO:0016070;GO:0006396;GO:0051276;GO:0006281;GO:0050789
303	GO:0051604;GO:0050896;GO:0006914;GO:0006457;GO:0050789
305	GO:0050896;GO:0051276;GO:0065003
309	GO:0065008;GO:0007005;GO:0061024;GO:0050896;GO:0050789
312	GO:0006396;GO:0016070
315	GO:0019538;GO:0050789;GO:0001816
316	GO:0050789;GO:0050896
320	GO:0002376;GO:0050789
321	GO:0006281;GO:0006260
322	GO:0051276;GO:0006260;GO:0009059;GO:0006281;GO:0050789
324	GO:0006520;GO:0016070;GO:0009117
325	GO:0009117;GO:0006082;GO:0005975
333	GO:0006396;GO:0006354;GO:0050789
336	GO:0006396;GO:0016070
340	GO:0050789
342	GO:0022607;GO:0007033;GO:0006914
348	GO:0050789
349	GO:0050789;GO:0001816
350	GO:0032502;GO:0002376;GO:0001775
351	GO:0032502;GO:0006281;GO:0050789
353	GO:0006811;GO:0050789;GO:0050896
356	GO:0051234;GO:0007059;GO:0051640;GO:0051276;GO:0007049;GO:0000280;GO:0050789
357	GO:0006996
358	GO:0065008;GO:0022607;GO:0016070;GO:0009057;GO:0006996;GO:0007049;GO:0006457;GO:0050789
359	GO:0006396;GO:0016070;GO:0042254
360	GO:0006396;GO:0016070;GO:0042254
363	GO:0022607;GO:0032502;GO:0006996;GO:0007155;GO:0050789
364	GO:0022607
365	GO:0016043;GO:0050789
367	GO:0006793
371	GO:0051258;GO:0051640;GO:0051261;GO:0006996;GO:0051641;GO:0006810;GO:0050789
372	GO:0051640;GO:0051234
375	GO:0016043;GO:0032502;GO:0050896;GO:0050789
378	GO:0007154;GO:0032501;GO:0050789
379	GO:0065009;GO:0036211;GO:0050789;GO:0006793
381	GO:0050789;GO:0036211;GO:0050896;GO:0006793
382	GO:0036211;GO:0001775;GO:0007155;GO:0050789;GO:0002376;GO:0050896;GO:0006793
386	GO:0032502;GO:0036211;GO:0006351;GO:0065009;GO:0050789
387	GO:0032502;GO:0006351;GO:0050789;GO:0032501;GO:0050896
393	GO:0065009;GO:0050789
395	GO:0050789;GO:0050896
396	GO:0065009;GO:0036211;GO:0050789
399	GO:0050789
