go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004940   1,964 annotations READ: go_slim_results_M1_cpdb_0.3.txt 
308 IDs in all associations
func_module_number	
109	GO:0050789;GO:0032502;GO:0032501
110	GO:0022607;GO:0031023;GO:0050789;GO:0006996
113	GO:0002376;GO:0044419;GO:0050896;GO:0050789;GO:0008037
114	GO:0006508;GO:0050789;GO:0036211;GO:0009057
115	GO:0006508;GO:0009057
116	GO:0006260
118	GO:0061024;GO:0016050
119	GO:0050896;GO:0006082;GO:0006091;GO:0009117
120	GO:0002376;GO:0050789;GO:0032502;GO:0001775
121	GO:0045229;GO:0043062
122	GO:0019538
123	GO:0051604;GO:0036211
124	GO:0036211;GO:0022414;GO:0006508;GO:0007049;GO:0050789;GO:0009057
125	GO:0051641;GO:0051234
126	GO:0002376;GO:0036211;GO:0032502;GO:0050789;GO:0001775;GO:0050896;GO:0006793
127	GO:0050896;GO:0050789
128	GO:0006112;GO:0005976
130	GO:0050789;GO:0046903;GO:0009914;GO:0015833
134	GO:0061024;GO:0006810;GO:0016050;GO:0051640;GO:0051641
135	GO:0050789;GO:0006281
136	GO:0050789;GO:0006351
137	GO:0065008;GO:0016070;GO:0006412;GO:0022607;GO:0006996;GO:0050789;GO:0009057
138	GO:0006119;GO:0042180;GO:0009117
139	GO:0032502
140	GO:0032502;GO:0032501
143	GO:0022414;GO:0051276;GO:0050896;GO:0050789;GO:0006259
144	GO:0007155
146	GO:0016192
147	GO:0015669;GO:0008152
148	GO:0022414
149	GO:0022900;GO:0006119;GO:0009117
150	GO:0006351
151	GO:0045229;GO:0022411;GO:0043062;GO:0008152;GO:0050896
152	GO:0006629;GO:0006793;GO:0051604
154	GO:0065008;GO:0050789;GO:0006811
156	GO:0006997;GO:0051179
157	GO:0050789;GO:0051641;GO:0051234
158	GO:0006139;GO:0006082
159	GO:0015031
161	GO:0036211
165	GO:0002376;GO:0050789;GO:0032502;GO:0001775
166	GO:0044419
167	GO:0051276;GO:0006351
168	GO:0008152
169	GO:0050896;GO:0032502;GO:0016043;GO:0008152
170	GO:0040011;GO:0016043;GO:0048511;GO:0022414;GO:0032502;GO:0050789
172	GO:0007155;GO:0016043
174	GO:0002376;GO:0050789;GO:0016192
175	GO:0050789;GO:0065003
176	GO:0009059;GO:0036211
180	GO:0032502
182	GO:0050789;GO:0006811
183	GO:0006396;GO:0016070;GO:0043412
184	GO:0051641;GO:0006810
185	GO:0050896;GO:0002376;GO:0050789
186	GO:0006260;GO:0032392
187	GO:0044238;GO:0006082
188	GO:0050877;GO:0022607;GO:0032502
189	GO:0050789
190	GO:0016070;GO:0048511;GO:0022414;GO:0043412;GO:0006396
191	GO:0006936;GO:0050886;GO:0065008;GO:0050789
192	GO:0006790
193	GO:0051258;GO:0006996
195	GO:0016070;GO:0000375
196	GO:0006396;GO:0006354
197	GO:0050896;GO:0050789
198	GO:0006629;GO:0050789;GO:0051179
199	GO:0050789
202	GO:0008150
205	GO:0008150
206	GO:0065008;GO:0006811
207	GO:0002376;GO:0001906;GO:0007155;GO:0044419;GO:0050896;GO:0050789
208	GO:0006936;GO:0050877;GO:0050879
209	GO:0006412;GO:0065003
211	GO:0051641;GO:0006810
212	GO:0007059;GO:0000280;GO:0051234;GO:0051640;GO:0051276;GO:0050789
213	GO:0006396;GO:0050789
216	GO:0050896;GO:0050789
218	GO:0006629;GO:0006082
221	GO:0002376;GO:0036211;GO:0008283;GO:0050789;GO:0001775;GO:0044419;GO:0050896;GO:0006793
222	GO:0006811
223	GO:0006266
224	GO:0050789
229	GO:0051234;GO:0009057;GO:0007032;GO:0051641;GO:0006508
231	GO:0050896;GO:0050789;GO:0031640
239	GO:0006629;GO:0006082
245	GO:0016070;GO:0000375
246	GO:0006396;GO:0016070
248	GO:0036211
251	GO:0050896;GO:0050789
252	GO:0065003
255	GO:0009117
256	GO:0006082
257	GO:0050789;GO:0016043
259	GO:0008283;GO:0002376;GO:0001775
260	GO:0050896;GO:0050877
261	GO:0065009;GO:0050789
262	GO:0050789;GO:0032502
263	GO:0050896;GO:0002376;GO:0050789;GO:0001775
264	GO:0007155
265	GO:0061024;GO:0044085;GO:0022411;GO:0016192;GO:0022607;GO:0016032;GO:0007032;GO:0051641;GO:0044419
268	GO:0019748;GO:0042445;GO:0006629;GO:0042180;GO:0006066;GO:0050896
269	GO:0002376;GO:0044419;GO:0050896;GO:0050789;GO:0001816
270	GO:0065009;GO:0050789;GO:0006811
271	GO:0006396;GO:0016070
273	GO:0007059;GO:0032502;GO:0051276;GO:0050789;GO:0006281
275	GO:0050789
276	GO:0050896;GO:0007154;GO:0050789
277	GO:0050896;GO:0050789
279	GO:0006082;GO:0042440;GO:0006629;GO:0050896;GO:0006805
282	GO:0050789
283	GO:0050789
285	GO:0008150
286	GO:0006082;GO:0006790;GO:0009117
289	GO:0007154;GO:0050789
290	GO:0050789
297	GO:0007154;GO:0050789;GO:0006811
298	GO:0051604
300	GO:0006082;GO:0006790;GO:0009117
305	GO:0050789;GO:0032501
308	GO:0006082
309	GO:0051180;GO:0050896
310	GO:0050789
312	GO:0051606;GO:0006811
316	GO:0065009;GO:0050789
319	GO:0006066;GO:0006629
321	GO:0050789;GO:0032501
325	GO:0006520;GO:0016070
326	GO:0006396;GO:0016070
327	GO:0006790;GO:0043603
330	GO:0006629;GO:0006793
331	GO:0050789;GO:0016043;GO:0006281
335	GO:0065008;GO:0006810
338	GO:0006354;GO:0050789
339	GO:0050789;GO:0016043
344	GO:0050789
347	GO:0002376;GO:0032502;GO:0001775;GO:0050896;GO:0050789;GO:0001816
348	GO:0006281
351	GO:0050789
353	GO:0006805;GO:0006790;GO:0043603
355	GO:0050789
356	GO:0007049;GO:0006260;GO:0050789;GO:0006281
357	GO:0006508;GO:0036211;GO:0009057
358	GO:0050789
361	GO:0051641;GO:0016192
362	GO:0051641;GO:0006810
363	GO:0016070;GO:0009059;GO:0006281
365	GO:0009059;GO:0006281
367	GO:0050789
369	GO:0050789
371	GO:0006811
375	GO:0050896;GO:0050789;GO:0051276;GO:0006259
376	GO:0006996
378	GO:0006520;GO:0016070
386	GO:0050877;GO:0061024;GO:0065008;GO:0044085;GO:0016192;GO:0022607;GO:0007155;GO:0050789
389	GO:0008150
390	GO:0006457
394	GO:0022607;GO:0006996
395	GO:0006793
399	GO:0008150
403	GO:0007155;GO:0016043
404	GO:0016043
405	GO:0050789;GO:0051276
406	GO:0050789;GO:0032502;GO:0016049
409	GO:0006457
412	GO:0050789
414	GO:0036211
415	GO:0006793
417	GO:0042254
418	GO:0042254
419	GO:0065009;GO:0006260;GO:0050789
422	GO:0050789;GO:0051641;GO:0051234
426	GO:0050877;GO:0050789
427	GO:0065003
428	GO:0006082;GO:0006139;GO:0006790;GO:0006793;GO:0043603
430	GO:0050789;GO:0032502;GO:0016043
431	GO:0050789
434	GO:0044419;GO:0050896
439	GO:0051641;GO:0016192
440	GO:0051641;GO:0015931
441	GO:0006396;GO:0016070;GO:0065003
442	GO:0050896
446	GO:0006996
454	GO:0050789
455	GO:0016070;GO:0000375
456	GO:0051641;GO:0006811
458	GO:0065008;GO:0016043
459	GO:0009059;GO:0019538
462	GO:0042440
463	GO:0050789
465	GO:0051234;GO:0051640
468	GO:0050789
469	GO:0042254;GO:0016070;GO:0006396
470	GO:0006457
472	GO:0050789
473	GO:0050789
476	GO:0007005
477	GO:0006520;GO:0006082
479	GO:0006260
486	GO:0051276
487	GO:0016070;GO:0000375
489	GO:0050789
495	GO:0065003
496	GO:0006082
498	GO:0006520;GO:0016070;GO:0009059
500	GO:0006351
502	GO:0022900;GO:0009117;GO:0045333
506	GO:0016070;GO:0050789;GO:0009057
508	GO:0006997;GO:0051641
510	GO:0065003;GO:0016070;GO:0000375
514	GO:0006790
515	GO:0022607;GO:0050789;GO:0006996
535	GO:0051641;GO:0015931
537	GO:0050789;GO:0032502
562	GO:0006811
