go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004288   1,693 annotations READ: go_slim_results_R1_cpdb_0.0.txt 
276 IDs in all associations
func_module_number	
209	GO:0002376;GO:0050789;GO:0044419;GO:0050896;GO:0008037
211	GO:0007155
213	GO:0002376;GO:0050789;GO:0001775;GO:0032502;GO:0001816
214	GO:0002376;GO:0050789;GO:0044419;GO:0051606;GO:0001816
215	GO:0002376;GO:0032502;GO:0001775;GO:0050789
216	GO:0002376;GO:0050789
218	GO:0050878;GO:0050789;GO:0050896;GO:0050817
220	GO:0043062;GO:0045229
221	GO:0022607;GO:0007155;GO:0050789;GO:0061024;GO:0051604;GO:0044085;GO:0032501;GO:0065008
222	GO:0006996
224	GO:0051640;GO:0006810;GO:0051641
225	GO:0050789
226	GO:0050789;GO:0050896
227	GO:0006112;GO:0005976
229	GO:0002376;GO:0050896
231	GO:0006091;GO:0005975;GO:0009117;GO:0006082
232	GO:0022607;GO:0032502;GO:0032989;GO:0006996
233	GO:0008283;GO:0050789
234	GO:0016192
235	GO:0050789;GO:0050896
237	GO:0006790;GO:0015849;GO:0006865
238	GO:0006811;GO:0007154;GO:0050789
241	GO:0050789
243	GO:0022607;GO:0007155
245	GO:0032502;GO:0050877
246	GO:0006811;GO:0050789;GO:0050896
248	GO:0008150
249	GO:0022607;GO:0051641;GO:0016192;GO:0051640;GO:0032501;GO:0022406;GO:0006996
250	GO:0006260
251	GO:0006996
253	GO:0050896
255	GO:0016050;GO:0048284;GO:0061024
256	GO:0006629;GO:0006082;GO:0006805;GO:0050896;GO:0042445
259	GO:0050789
260	GO:0006091;GO:0006082;GO:0009117;GO:0005975
261	GO:0008283;GO:0043062;GO:0050789;GO:0045229
262	GO:0050789
263	GO:0006082;GO:0006790;GO:0043603;GO:0006793;GO:0006139
264	GO:0009059;GO:0006281
265	GO:0006259;GO:0009059;GO:0051276;GO:0050789
266	GO:0000375;GO:0016070;GO:0050789;GO:0065008
267	GO:0043062;GO:0032502;GO:0045229
272	GO:0032502;GO:0050789;GO:0032501
273	GO:0050789;GO:0050896
274	GO:0050789;GO:0050896
275	GO:0016192;GO:0051641
278	GO:0006396;GO:0016070
279	GO:0042180
281	GO:1902600;GO:0006914;GO:0050789;GO:0065008
282	GO:0006629;GO:0006082
283	GO:0061024;GO:0016050;GO:0006810;GO:0051641
284	GO:0000280;GO:0051276;GO:0050789;GO:0007059
285	GO:0006996;GO:0006810;GO:0051641
286	GO:0050789
287	GO:0006351
288	GO:0051234;GO:0051641
290	GO:0016070;GO:0050789;GO:0065008;GO:0009057
291	GO:0016192;GO:0007033;GO:0051641
292	GO:0006810;GO:0051641
293	GO:0008152
294	GO:0006790
295	GO:0036211
296	GO:0006811;GO:0016043;GO:0065008
298	GO:0007155;GO:0050789;GO:0007154;GO:0032501;GO:0065008
299	GO:0050789
300	GO:0022607
301	GO:0016192;GO:0061024;GO:0016050;GO:0051641
302	GO:0006396;GO:0016070
304	GO:0050789;GO:0048511;GO:0050896
305	GO:0048753;GO:0016192;GO:0065003
306	GO:0006629;GO:0006793;GO:0051604
307	GO:0022607;GO:0031023;GO:0050789;GO:0006996
313	GO:0050789
314	GO:0006508;GO:0009057
316	GO:0050789
317	GO:0022607;GO:0016032;GO:0006508;GO:0016192;GO:0061024;GO:0009057;GO:0007032;GO:0015031
320	GO:0016070;GO:0050789;GO:0009057
322	GO:0022607
323	GO:0031023;GO:0006996
324	GO:0007154;GO:0050789
325	GO:0009059
327	GO:0008152
328	GO:0019538
329	GO:0006811;GO:0050789
330	GO:0032502;GO:0032501;GO:0006996
331	GO:0006793;GO:0016192;GO:0046903;GO:0050789
332	GO:0000375;GO:0016070;GO:0065003
333	GO:0036211
334	GO:0006811;GO:0050789;GO:0065008
337	GO:0006396;GO:0006412;GO:0016070;GO:0042254
338	GO:0006810;GO:0051641
339	GO:0051258;GO:0006996
340	GO:0006996
341	GO:0022607;GO:0006996
342	GO:0050789;GO:0006508;GO:0050896;GO:0009057;GO:0015031
343	GO:0050789;GO:0016070;GO:0042254;GO:0009057;GO:0006396
344	GO:0007155
346	GO:0015031
347	GO:0006396;GO:0016070
348	GO:0046903;GO:0050789;GO:0016192;GO:0050896;GO:0015837
350	GO:0009057
351	GO:0006412;GO:0032502;GO:0050789
352	GO:0006936;GO:0006811;GO:0050789;GO:0065009
353	GO:0008152;GO:0050896
356	GO:0007031;GO:0015031
357	GO:0032502
361	GO:0022607
369	GO:0050789;GO:0065008;GO:0050896
