func_module_number	lst
2	GO:0006836;GO:0006887;GO:0045055;GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0099643;GO:0007269;GO:0016079;GO:0099504;GO:0099003;GO:0032940;GO:0140352;GO:0023061;GO:0046903;GO:0140029;GO:0017157;GO:0017156;GO:0140056;GO:0022406;GO:0048278;GO:1903530;GO:0051046;GO:0006906;GO:0090174;GO:1903305
3	GO:0006402;GO:1903311;GO:0061013;GO:0006401;GO:0141188;GO:0000956;GO:0043488;GO:0061014;GO:0016071;GO:0043487;GO:0061157;GO:0050779;GO:0034655
4	GO:0140053;GO:0032543;GO:0006412;GO:0070129;GO:0062125
7	GO:0007389;GO:0003002;GO:0009887;GO:0009952;GO:0009790;GO:0048568
8	GO:0000377;GO:0000398;GO:0000375;GO:0006397;GO:0008380;GO:0016071;GO:0000245;GO:0022618;GO:0071826
9	GO:0009100
10	GO:0002486;GO:0002484;GO:0098609;GO:0002428;GO:0002476;GO:0001912;GO:0002475;GO:0019885;GO:0031343;GO:0002483
11	GO:0002181;GO:0006412;GO:0042254;GO:0022613
12	GO:0061919;GO:0006914;GO:0016236;GO:0000045;GO:1905037;GO:0007033;GO:0010506;GO:0044804;GO:0016241;GO:0042594
13	GO:0141091;GO:0007178;GO:0030509;GO:0071772;GO:0071773;GO:0032924;GO:0090092;GO:0060390;GO:0032925;GO:0071363;GO:0070848;GO:0097191
14	GO:0070972;GO:0045047;GO:0072599;GO:0033365;GO:0090150;GO:0006613
17	GO:0016567;GO:0032446;GO:0070647;GO:0043687;GO:0000209;GO:0070936;GO:0006511
18	GO:0002237;GO:0002224;GO:0071219;GO:0009617;GO:0002221;GO:0071216;GO:0002758;GO:0031347;GO:0002218;GO:0031349;GO:0140895;GO:0002833;GO:0002831;GO:0002752;GO:0045089;GO:0032103;GO:0001817;GO:0001816;GO:0032496;GO:0045087;GO:0002220;GO:0032606;GO:0032479;GO:0050778;GO:0045088;GO:0006954;GO:0002757;GO:0002253;GO:0050776;GO:0007249;GO:0002764;GO:0071222;GO:0001819;GO:0034142;GO:0032481;GO:0032675;GO:0032635;GO:0032755;GO:0070498;GO:0032637;GO:0032677
