func_module_number	go_slim_pir
1	GO:0050789
2	GO:0006091;GO:0006082;GO:0005975;GO:0009117
3	GO:0051641;GO:0051234
4	GO:0016070;GO:0006396;GO:0050789
5	GO:0051604;GO:0036211
6	GO:0006412
7	GO:0016192;GO:0065009;GO:0065008;GO:0015031;GO:0006811;GO:0050789
8	GO:0016070;GO:0006396
9	GO:0006996;GO:0051640;GO:0051641;GO:0022607;GO:0006810
10	GO:0016192
11	GO:0016192;GO:0048284;GO:0061024;GO:0016050;GO:0046903;GO:0022406;GO:0051640;GO:0006836
12	GO:0032501
13	GO:0050789;GO:0051258;GO:0006996
14	GO:0016192;GO:0061024;GO:0016050;GO:0051641
15	GO:0050789;GO:0007154;GO:0050896
16	GO:0009117
17	GO:0009117;GO:0022900;GO:0006119
18	GO:0051276
19	GO:0065008;GO:0050789;GO:0006914;GO:1902600
20	GO:0016192;GO:0022607;GO:0048753;GO:0043473
21	GO:0016070;GO:0015931;GO:0051641;GO:0000375
22	GO:0048753;GO:0065008;GO:0043473;GO:0051640;GO:0051641;GO:0006810
23	GO:0009057;GO:0065008;GO:0050789;GO:0016070
24	GO:0006811
25	GO:0006805;GO:0006629;GO:0050896;GO:0042445;GO:0006082
26	GO:0016192;GO:0061024;GO:0016050;GO:0051641
27	GO:0043603;GO:0006139;GO:0006793;GO:0006790;GO:0006082
28	GO:0009057;GO:0006396;GO:0050789;GO:0016070
29	GO:0022607;GO:0006996
30	GO:0016070;GO:0000375
31	GO:0016192;GO:0051641
32	GO:0006810;GO:0051641
33	GO:0007059
34	GO:0050789;GO:0007154
35	GO:0006793;GO:0006629;GO:0051604
36	GO:0006810;GO:0051641
37	GO:0050789;GO:0050896;GO:0032502;GO:0032501
38	GO:0008015;GO:0065008;GO:0050877;GO:0006811
39	GO:0006869;GO:0032501;GO:0006793;GO:0006629;GO:0050789;GO:0065003
40	GO:0002376;GO:0001906;GO:0050896;GO:0001775;GO:0050789;GO:0065003
41	GO:0016070;GO:0006396;GO:0042254
42	GO:0008150
43	GO:0042254
44	GO:0036211
45	GO:0050789;GO:0006351;GO:0065003
46	GO:0016032;GO:0009057;GO:0044419;GO:0016192;GO:0061024;GO:0006508;GO:0022411;GO:0006914;GO:0015031;GO:0007032;GO:0022607
47	GO:0051258;GO:0006996
48	GO:0006629;GO:0007031;GO:0006082;GO:0015031
49	GO:0061024;GO:0007005;GO:0015031
50	GO:0032501;GO:0016043;GO:0032502;GO:0050896;GO:0008283;GO:0050789
51	GO:0009057;GO:0006508
52	GO:0022900;GO:0006119
53	GO:0015931;GO:0051641
54	GO:0009057;GO:0007049;GO:0006508;GO:0050789;GO:0022414;GO:0036211
55	GO:0050789;GO:0006351;GO:0001816
56	GO:0006457;GO:0051641;GO:0051604;GO:0050789;GO:0051234
58	GO:0016070;GO:0000375
59	GO:0016070;GO:0006520
60	GO:0032989;GO:0032502;GO:0006996;GO:0006936;GO:0022607
61	GO:0050789;GO:0007059;GO:0006281;GO:0051276
62	GO:0007049;GO:0050789;GO:0065009
63	GO:0050789;GO:0006354
64	GO:0006996;GO:0007049;GO:0006457
65	GO:0006412;GO:0065003;GO:0042254
66	GO:0006260;GO:0006281;GO:0032392
67	GO:0006281
68	GO:0002376;GO:0050789;GO:0050896
69	GO:0006793;GO:0005976;GO:0006112;GO:0050789;GO:0036211;GO:0009059
70	GO:0016070;GO:0050789;GO:0000375
71	GO:0002376;GO:0032502;GO:0006266;GO:0009059;GO:0006281
72	GO:0016043;GO:0050789
73	GO:0065003;GO:0006996
74	GO:0050789;GO:0050896
75	GO:0065009;GO:0050789;GO:0006260;GO:0006281;GO:0009059
76	GO:0009057;GO:0006508
77	GO:0007155;GO:0032502;GO:0043062;GO:0050789;GO:0045229
78	GO:0050789;GO:0040011;GO:0032502;GO:0050896
79	GO:0009057;GO:0006508
80	GO:0016043;GO:0050789
81	GO:0009057;GO:0006508
82	GO:0044419;GO:0002376;GO:0032502;GO:0006793;GO:0050896;GO:0001775;GO:0008283;GO:0050789;GO:0036211
83	GO:0050789;GO:0050896;GO:0009117
84	GO:0050896;GO:0006811;GO:0008015;GO:0006936;GO:0050789
85	GO:0050789;GO:0051258;GO:0006996
86	GO:0045229;GO:0043062
87	GO:0007155;GO:0050878;GO:0050817;GO:0002376;GO:0032502;GO:0050896;GO:0050789
88	GO:0050789;GO:0001816;GO:0050896
89	GO:0050789;GO:0006351;GO:0050896
90	GO:0050789;GO:0032501;GO:0032502
91	GO:0016043;GO:0032502;GO:0032501;GO:0050789
92	GO:0048511;GO:0032502;GO:0006351;GO:0050896;GO:0050789
93	GO:0045229;GO:0043062
94	GO:0006811
95	GO:0008037;GO:0050789
96	GO:0006811
97	GO:0050877
98	GO:0016070;GO:0006396
99	GO:0009117
101	GO:0006996
102	GO:0009117
103	GO:0016043;GO:0050789;GO:0006281;GO:0036211
104	GO:0065008;GO:0006811
105	GO:0002376;GO:0050789
107	GO:0036211
108	GO:0002376;GO:0001816;GO:0050896;GO:0050789;GO:0065003
109	GO:0016043;GO:0050789;GO:0032502
110	GO:0050789
111	GO:0016043
112	GO:0015031
113	GO:0016070;GO:0043412
114	GO:0051234;GO:0007059;GO:0051640;GO:0051276
115	GO:0016070;GO:0000375
116	GO:0006351
117	GO:0006810
118	GO:0007155;GO:0022607
120	GO:0006996
121	GO:0007155;GO:0016043;GO:0050789;GO:0065008
122	GO:0050789
123	GO:0050789;GO:0008152
125	GO:0050789;GO:0036211
126	GO:0050789;GO:0006811;GO:0065009
127	GO:0007155;GO:0006996
128	GO:0051641;GO:0051234
129	GO:0006412;GO:0042254
130	GO:0016192;GO:0046903;GO:0016043;GO:0022406;GO:0051640
131	GO:0007049;GO:0022414;GO:0006281;GO:0000280
132	GO:0065003;GO:0051641
133	GO:0065003
134	GO:0009057;GO:0006412;GO:0016070;GO:0065008;GO:0050789
135	GO:0044085;GO:0016070;GO:0006396;GO:0050789;GO:0065003
136	GO:0006811
137	GO:0061024;GO:0007154;GO:0050877;GO:0065008;GO:0006996;GO:0051641;GO:0050789;GO:0022607
138	GO:0006508;GO:0009057;GO:0050896;GO:0015031
139	GO:0044419;GO:0065009;GO:0002376;GO:0001816;GO:0050896;GO:0050789
140	GO:0050789;GO:0050896;GO:0065009
141	GO:0007049;GO:0050789
142	GO:0065008;GO:0050789;GO:0006811
143	GO:0006629;GO:0006066
144	GO:0006066;GO:0006790
145	GO:0022414;GO:0022607;GO:0007059;GO:0051276
146	GO:0006629
147	GO:0006520;GO:0006082
148	GO:0006869;GO:0043603;GO:0006139;GO:0006793;GO:0006629;GO:0006790;GO:0015849
149	GO:0006629
150	GO:0006996
151	GO:0009057;GO:0006508
152	GO:0050789;GO:0050877
153	GO:0006865;GO:0015849
155	GO:0006869
156	GO:0050789;GO:0050896;GO:0051604;GO:0006457
157	GO:0009057;GO:0006457;GO:0006508;GO:0050896;GO:0015031
158	GO:0007033;GO:0022411;GO:0050896;GO:0007005;GO:0006914;GO:0050789;GO:0022607
159	GO:0002376;GO:0050789
160	GO:0044419;GO:0002376;GO:0065008;GO:0040011;GO:0050896;GO:0050789
161	GO:0009914;GO:0015833;GO:0046903;GO:0065009;GO:0050789
162	GO:0050789;GO:0050896;GO:0006811;GO:0065009
163	GO:0002376;GO:0040011;GO:0050789;GO:0050896
164	GO:0007049;GO:0007059;GO:0051276;GO:0051640;GO:0051641;GO:0006810;GO:0000280
165	GO:0048511;GO:0016070;GO:0050896;GO:0006396;GO:0050789
166	GO:0050789;GO:0032502
168	GO:0050789;GO:0022411
169	GO:0050789;GO:0050896;GO:0032502
170	GO:0032502
171	GO:0050789;GO:0050896
172	GO:0016043;GO:0032502;GO:0050789;GO:0016049
173	GO:0032501
174	GO:0050789;GO:0006996
175	GO:0016192;GO:0046903
176	GO:0022607;GO:0051276;GO:0050789;GO:0006260;GO:0006281;GO:0009059
178	GO:0036211
179	GO:0009057;GO:0006508;GO:0036211
180	GO:0016043;GO:0050789;GO:0032502
181	GO:0016043;GO:0050789
182	GO:0050789;GO:0050896
183	GO:0016192;GO:0051641
184	GO:0016043
185	GO:0022414
186	GO:0032196;GO:0016043;GO:0032502;GO:0006396;GO:0050789;GO:0022414
187	GO:0006091;GO:0006082;GO:0005975;GO:0009117
188	GO:0006351
189	GO:0006811
190	GO:0006805;GO:0043603;GO:0006790
191	GO:0006936;GO:0050789;GO:0050877;GO:0050879
192	GO:0006629;GO:0006082;GO:0050896;GO:0006805
193	GO:0006869;GO:0007031;GO:0006629;GO:0051641;GO:0006082;GO:0015849
194	GO:0065003;GO:0007005
195	GO:0002376;GO:0044419;GO:0050896;GO:0050789
196	GO:0009308;GO:0006914;GO:0031647;GO:0050789;GO:0036211
197	GO:0050896;GO:0051604;GO:0006457
199	GO:0006793;GO:0050789;GO:0036211
200	GO:0016192;GO:0007154;GO:0046903;GO:0016043;GO:0050789;GO:0006836
201	GO:0050789
202	GO:0061024;GO:0006997;GO:0051640;GO:0051641;GO:0006810
203	GO:0007049;GO:0007059;GO:0051276;GO:0050789;GO:0000280
206	GO:0016192;GO:0006793;GO:0006629;GO:0006914;GO:0051641
207	GO:0050789;GO:0050896;GO:0061024
208	GO:0016192;GO:0016050;GO:0046903;GO:0051641;GO:0050789
209	GO:0048284;GO:0016050;GO:0061024;GO:0051641;GO:0006810
210	GO:0050789;GO:0050896
211	GO:0006869;GO:0051641
213	GO:0050789;GO:0065009
214	GO:0006629;GO:0006066;GO:0042445;GO:0006082
215	GO:0006811
216	GO:0006412
217	GO:0044238;GO:0006066;GO:0006082
218	GO:0022411
219	GO:0007059;GO:0051276;GO:0051640;GO:0051234;GO:0000280
220	GO:0016043;GO:0032502;GO:0050877;GO:0051641
221	GO:0032502;GO:0032501
222	GO:0002376;GO:0050789;GO:0001775
223	GO:0032502;GO:0006793;GO:0050896;GO:0050789;GO:0036211
224	GO:0006793;GO:0006629
225	GO:0065009
226	GO:0050789;GO:0065009
227	GO:0048511;GO:0016049;GO:0016043;GO:0032502;GO:0040011;GO:0008037;GO:0050789;GO:0022414
228	GO:0022607
229	GO:0050789;GO:0050896;GO:0065009
230	GO:0016070;GO:0050789
231	GO:0006629;GO:0006082
233	GO:0050789;GO:0006914;GO:0036211
235	GO:0016070;GO:0006396;GO:0050789
237	GO:0016070;GO:0006396;GO:0043412
238	GO:0050789
239	GO:0051234;GO:0051641;GO:0006412
240	GO:0044419;GO:0002376;GO:0001816;GO:0050896;GO:0050789
241	GO:0006793;GO:0050789;GO:0036211;GO:0065009
242	GO:0050789
244	GO:0050789
245	GO:0006629;GO:0006082
246	GO:0006793;GO:0050789;GO:0036211
247	GO:0007155;GO:0050789
249	GO:0050896;GO:0050789;GO:0032501
250	GO:0006793;GO:0006629
251	GO:0050789
252	GO:0007155
253	GO:0050789;GO:0050896
254	GO:0032502;GO:0022414
255	GO:0050789;GO:0032502
256	GO:0016043;GO:0065008;GO:0050896
257	GO:0019538;GO:0043603
258	GO:0050789
259	GO:0007049;GO:0050789;GO:0036211;GO:0031647
260	GO:0036211
261	GO:0007155;GO:0050878;GO:0050817;GO:0050896;GO:0050789
262	GO:0007155;GO:0002376;GO:0050789
263	GO:0006811
265	GO:0022607;GO:0006996
266	GO:0065008;GO:0050789;GO:0051261
267	GO:0050789;GO:0009117
268	GO:0050789;GO:0050896;GO:0008152;GO:0065009
269	GO:0022607;GO:0051604
270	GO:0044419;GO:0002376;GO:0050896;GO:0008037;GO:0050789
271	GO:0050789;GO:0022607
272	GO:0006457
273	GO:0032502
274	GO:0050789;GO:0022607;GO:0051641;GO:0065009
275	GO:0007155;GO:0022607
276	GO:0050789;GO:0009308;GO:0006520;GO:0006082
279	GO:0044238;GO:0022900;GO:0045333;GO:0007005;GO:0065003
280	GO:0006281
281	GO:0016192;GO:0051641
282	GO:0050789
283	GO:0050789
285	GO:0008150
286	GO:0050789;GO:0006996
287	GO:0050789;GO:0065008;GO:0032502;GO:0006996
289	GO:0050789
290	GO:0050789;GO:0050896
291	GO:0006082
292	GO:0065008;GO:0050789;GO:0006811
294	GO:0005976;GO:0006112
295	GO:0050789;GO:0006811;GO:0065009
296	GO:0016192;GO:0051641;GO:0007030
297	GO:0050789;GO:0036211
298	GO:0050789;GO:0032502
302	GO:0022607;GO:0006996
303	GO:0051234;GO:0022414;GO:0051640;GO:0051276
304	GO:0009057;GO:0065008;GO:0050789;GO:0016070
308	GO:0009308
309	GO:0008152
312	GO:0022607;GO:0006996;GO:0031023
315	GO:0016043
316	GO:0022607
317	GO:0050877
318	GO:0016070;GO:0006396;GO:0043412
321	GO:0009117
323	GO:0050789
324	GO:0006811
326	GO:0050789;GO:0032501;GO:0006811
328	GO:0045229;GO:0050878;GO:0050817;GO:0043062
330	GO:0006793;GO:0006629;GO:0050789
332	GO:0042044
333	GO:0007155;GO:0050789
334	GO:0036211
339	GO:0016043;GO:0032502;GO:0050789;GO:0016049
340	GO:0050789
342	GO:0042044
343	GO:0016192;GO:0002376;GO:0050789;GO:0050896
344	GO:0050789;GO:0051276
345	GO:0022607
346	GO:0051180
347	GO:0016070;GO:0006396;GO:0043412
348	GO:0044085
355	GO:0006865;GO:0015849
358	GO:0006790
361	GO:0050789
362	GO:0065008;GO:0050789
364	GO:0006259;GO:0022414
365	GO:0002376;GO:0040011;GO:0044419;GO:0050896
366	GO:0022607;GO:0006996
367	GO:0050789;GO:0032501
368	GO:0050789;GO:0050896
369	GO:0022607;GO:0006914;GO:0007033
373	GO:0009057;GO:0016070
374	GO:0006811
376	GO:0006793;GO:0006629;GO:0006066
378	GO:0050789;GO:0006811;GO:0065009
380	GO:0002376;GO:0040011
382	GO:0040011
384	GO:0050789
388	GO:0043603;GO:0006139;GO:0006793;GO:0006629;GO:0006790;GO:0006082
393	GO:0022414;GO:0000280
396	GO:0016070;GO:0006520
398	GO:0015931;GO:0007005
404	GO:0006811
405	GO:0006629;GO:0009404;GO:0006066
