func_module_number	lst
2	GO:0019752;GO:0043436;GO:0006082;GO:0006090;GO:0006089;GO:0009082;GO:1901605;GO:1901607;GO:0008652;GO:0009081;GO:0170039
3	GO:0061644;GO:0006334;GO:0034728;GO:0065004;GO:0071168;GO:0071824;GO:0071459;GO:0045653
4	GO:0032870;GO:0009725;GO:0009755;GO:0031670;GO:0000122;GO:0042789;GO:0010887
10	GO:0009190;GO:0052652;GO:0009187;GO:1901293
11	GO:0045165;GO:0007517;GO:0014706;GO:0000122;GO:0060537;GO:0061061;GO:0045666;GO:0048663;GO:0072359;GO:0007507;GO:0045664;GO:0048666
12	GO:0006325;GO:0006338;GO:0065004;GO:0071824
14	GO:0035329
15	GO:0140467;GO:0000122
16	GO:0060070;GO:0016055;GO:0009790;GO:0001708;GO:0009887;GO:0007389;GO:0030111;GO:0003002;GO:0030178
17	GO:0010389;GO:1902749;GO:1901976;GO:0000086;GO:0044839;GO:0010972;GO:1902750;GO:2000001
18	GO:0010257;GO:0032981;GO:0033108
22	GO:0007249;GO:0002758;GO:0002221;GO:0002218;GO:0031349;GO:0002764;GO:0050778;GO:0045089;GO:0002757;GO:0002253;GO:0002833;GO:0032103;GO:0045088;GO:0050776;GO:0001819;GO:0001817;GO:0001816;GO:0031347;GO:0043122;GO:0002831;GO:0002224;GO:0045087;GO:0140895;GO:0002752;GO:0002220;GO:0043123;GO:0032635;GO:0032675;GO:0009617;GO:0002237;GO:0032755;GO:0051092;GO:0006954;GO:0038061;GO:0032637;GO:0032677;GO:0071216;GO:0002753;GO:0071219;GO:0032757;GO:0002768;GO:0034142;GO:0002429;GO:0051090;GO:0051091;GO:0032496;GO:0032680;GO:0032640;GO:0030522;GO:0098581;GO:0071706;GO:1903555;GO:0032760;GO:0070498;GO:0140894;GO:1903557;GO:0032490;GO:0009595;GO:1901224
24	GO:0032446;GO:0070647;GO:0043687
26	GO:0006119;GO:0042775;GO:0042773;GO:0009060;GO:0022904;GO:0019646;GO:0022900;GO:0045333;GO:0015980;GO:0006091
29	GO:0007224
36	GO:0050776;GO:0002253;GO:0002449;GO:0002443
47	GO:0045739;GO:0051052;GO:0006282;GO:0051054;GO:0006974;GO:0080135;GO:0006338;GO:0006281
51	GO:0007018;GO:1990049;GO:0098971;GO:0098937;GO:0035617;GO:0098935
53	GO:0006458;GO:0006457;GO:0042026;GO:0051085;GO:0051084;GO:0061077;GO:0051604
54	GO:0009952;GO:0007389;GO:0003002;GO:0048568;GO:0009790;GO:0009887
56	GO:0070294;GO:0003096
57	GO:0019221;GO:0071345;GO:0034097;GO:1901652;GO:0097696;GO:0007259;GO:1904894;GO:0007260;GO:0042531;GO:0042509;GO:1904892;GO:0018108;GO:0018212;GO:0046427;GO:0071378;GO:0060396;GO:0060416;GO:0050731;GO:0050730;GO:0008284;GO:0046425;GO:0001934;GO:0042327;GO:0010562;GO:0045937
60	GO:0000122;GO:0030512;GO:1902455;GO:0017015;GO:1903844;GO:0090101;GO:1902459
61	GO:0090170;GO:0120041;GO:0120040;GO:0032204
62	GO:0030007;GO:0036376;GO:0006883;GO:0055075;GO:0055078;GO:1990573;GO:0140115;GO:0035725;GO:0099587;GO:0098659;GO:0006814;GO:0098739;GO:0071805;GO:1902600;GO:0006813;GO:0098771;GO:0030003;GO:0006873;GO:0055080
66	GO:0019221;GO:0071345;GO:0007259;GO:0097696;GO:0034097;GO:1901652;GO:0042509;GO:0007260;GO:0042531;GO:0050731;GO:0050730;GO:0018108;GO:0018212;GO:0046631;GO:0072540;GO:0002292;GO:0002295;GO:0008284;GO:0072538;GO:0002363;GO:0043373;GO:0002360;GO:0043369;GO:0042093;GO:0002285;GO:0002294;GO:0002287;GO:0002293;GO:0001819;GO:0002366;GO:0002460;GO:0002263;GO:0072539;GO:0002286;GO:0043367;GO:0043368;GO:0071358;GO:0038196;GO:0034342;GO:0002250;GO:0046632;GO:0045058;GO:0035710;GO:0032729;GO:1903131;GO:0030098;GO:0046649;GO:0042110;GO:0045321;GO:0042327;GO:0002521;GO:0035722;GO:0050670;GO:0032944;GO:0001817;GO:0001816
71	GO:0051276;GO:0034085;GO:0007062;GO:0016233;GO:0032205;GO:0034087;GO:0032211;GO:2000279;GO:0051177;GO:0034089;GO:1904357;GO:0000280;GO:0070198;GO:0006278;GO:0007004;GO:0051321;GO:0048285;GO:0010833;GO:2001251
72	GO:1902893;GO:0061614;GO:1902895;GO:2000628;GO:2000630;GO:0010586;GO:0000122;GO:0045597;GO:0008285;GO:0070482;GO:0001666;GO:0036293;GO:0030097;GO:0070848;GO:0060284;GO:0006979;GO:0097190;GO:0051093;GO:0071559;GO:0071363;GO:0045444;GO:1901701;GO:1903706;GO:0045786;GO:0007179;GO:0034599;GO:0141091;GO:0030330;GO:0060395;GO:0007167;GO:0018205;GO:0007178;GO:0071560;GO:0030099
73	GO:0006511;GO:0019941;GO:0043632
75	GO:0097190;GO:0097191;GO:0008625;GO:0043068;GO:0043065;GO:0070266;GO:0097300;GO:0097527;GO:0071496;GO:0071260;GO:0036462
76	GO:0007249;GO:0045087;GO:0043122;GO:0009615;GO:0002764;GO:0002831;GO:0045089;GO:0002757;GO:0002833;GO:0051090;GO:0034097;GO:1901652;GO:0050778;GO:0050776;GO:0002221;GO:0051607;GO:0045088;GO:0002253;GO:0002758;GO:0002218;GO:0031349
83	GO:2000819;GO:0070316;GO:0045023;GO:0006289;GO:2000781;GO:0030071;GO:1902099;GO:0007091;GO:0044784;GO:0033045;GO:0045739;GO:0006338;GO:0006325;GO:1902459;GO:0051983;GO:2000779;GO:2000045;GO:0045663;GO:2000036;GO:1902806;GO:0006282;GO:0000819;GO:0000082;GO:0051054;GO:0045580
84	GO:0033209;GO:0071356;GO:0034612;GO:0007249;GO:0043122;GO:0071345;GO:0043123;GO:0019221;GO:0051090;GO:0034097;GO:1901652;GO:0051092;GO:2001238;GO:0097191;GO:0043065;GO:0043068;GO:0051091;GO:2001236;GO:2001235;GO:0046651;GO:0051249;GO:0032943
85	GO:0007169;GO:0007167
93	GO:0007179;GO:0071560;GO:0071559;GO:0141091;GO:0007178;GO:0071363;GO:0070848;GO:0090092;GO:0007167;GO:0017015;GO:1903844;GO:0060395;GO:0090287;GO:0030509;GO:0071773;GO:0071772;GO:0030512;GO:0060390;GO:0090101;GO:0060391;GO:0090100;GO:0003206;GO:0060411;GO:0010718;GO:1905005;GO:1905007;GO:0003208;GO:0001837
94	GO:0070488;GO:0032119
95	GO:0006457;GO:0051604
97	GO:0045454;GO:0042743;GO:0042744
99	GO:0031146
108	GO:0006281;GO:0006974;GO:0006302;GO:0000075;GO:0031570;GO:1901988;GO:0010948;GO:0000077;GO:0006310;GO:0006260;GO:0000725;GO:0045786;GO:0006261;GO:1901987;GO:0000724;GO:0042770;GO:0010564;GO:0044770;GO:0051052;GO:0045005;GO:0007093;GO:0031297;GO:0000076;GO:0044773;GO:0071479;GO:0044774
110	GO:0030509;GO:0071772;GO:0071773;GO:0007178;GO:0141091;GO:0071363;GO:0070848;GO:0090092;GO:0007167;GO:0060395;GO:0060391;GO:0060390;GO:0030510;GO:0090100;GO:0090287;GO:0001503;GO:0001501;GO:0030282;GO:0045667;GO:0030500;GO:0001649;GO:0030501;GO:0031214;GO:0003197;GO:0045778;GO:0030514;GO:0090101;GO:0030278;GO:0070167;GO:0003206
111	GO:0071816;GO:0061024;GO:0010256
112	GO:0099560;GO:0099054;GO:0099172;GO:0050808;GO:1905606;GO:0099174;GO:0050807
114	GO:0032922;GO:0043153;GO:0009648;GO:0009649;GO:2000323
116	GO:0046854;GO:0006661;GO:0046488;GO:0046474;GO:0008654
121	GO:0048738;GO:0060537;GO:0007507;GO:0045165;GO:0061061;GO:0014706;GO:0003279;GO:0009887;GO:0072359;GO:0035295;GO:0003206;GO:0060485;GO:0042692;GO:0007389;GO:0060411;GO:0003205;GO:0003007;GO:0009952;GO:0035265;GO:0060420;GO:0003002;GO:0003161;GO:0009790;GO:0060429;GO:0046620;GO:0060419;GO:0008406
123	GO:0000226
128	GO:0006281;GO:0006974;GO:0006303;GO:0006310;GO:0006302;GO:0016445;GO:0002200;GO:0002377;GO:0006298;GO:0002520;GO:0002440;GO:0009314;GO:0016447;GO:0016444;GO:0002562
130	GO:0043161;GO:0010498
134	GO:0006260;GO:0000731;GO:0071897;GO:0006261;GO:0006301;GO:0019985;GO:0042276
141	GO:0007229;GO:0007160;GO:0031589;GO:0033627
142	GO:0006260;GO:0006261;GO:0006270;GO:0000727;GO:0032508;GO:0006268;GO:0032392;GO:0071103;GO:0033260;GO:0044786
144	GO:0016567;GO:0032446;GO:0070647;GO:0043687
145	GO:1905605;GO:1905603;GO:0090557
147	GO:0046058;GO:0007186
149	GO:0010498;GO:0043161;GO:0016567;GO:0043687;GO:0032446
150	GO:0140888;GO:0071357;GO:0034340;GO:0033141;GO:0098586;GO:0007259;GO:0033139;GO:0097696;GO:0042501;GO:0060337;GO:0009615;GO:0046425;GO:1904892;GO:0043330;GO:0002323;GO:0043331;GO:0019221;GO:0071345;GO:0045087
153	GO:0006086;GO:0035383;GO:0006637;GO:0006085;GO:0006099;GO:0006084;GO:0006790;GO:0071616;GO:0035384
157	GO:0007169;GO:0007167;GO:0031295
170	GO:0036297;GO:0006281;GO:0006974;GO:0000712;GO:0140527;GO:0007131;GO:0006310;GO:0035825;GO:0031297;GO:0007127
180	GO:0048013;GO:0007169;GO:0007411;GO:0097485;GO:0007167;GO:0007409;GO:0061564;GO:0048667;GO:0000902;GO:0048812;GO:0120039;GO:0048858;GO:0031175;GO:0048666
187	GO:1902511;GO:1903625
189	GO:0006383;GO:0042791;GO:0009303
199	GO:0007178;GO:0032924;GO:0141091;GO:0007167;GO:0090092;GO:0090100;GO:0071363;GO:0060391;GO:0070848;GO:0060395;GO:0032925;GO:0060390;GO:0032927;GO:0038092
202	GO:0072672
207	GO:0141137;GO:0045815
230	GO:2000434;GO:0000338;GO:0045116
231	GO:0006099;GO:0045333;GO:0015980;GO:0009060;GO:0034553;GO:0034552
236	GO:0070269;GO:0032731;GO:0032732;GO:0032611;GO:0032651;GO:0032612;GO:0032652;GO:0050729;GO:0050727;GO:0006954;GO:0031347;GO:0001819;GO:0031349;GO:0032103;GO:0001817;GO:0001816
238	GO:0046007;GO:0070234
252	GO:0050870;GO:1903039;GO:0051251;GO:0022409
259	GO:0006360
261	GO:0050808
262	GO:0006284;GO:0006281;GO:0006974;GO:0006304;GO:0006287;GO:0006285;GO:0045008;GO:0006302;GO:0009223
265	GO:1900745
281	GO:0006388;GO:0000394
282	GO:0006825;GO:0006878
287	GO:0007169
310	GO:0006974;GO:0006302;GO:0006281;GO:0006282;GO:0045739;GO:0051054;GO:0051052;GO:0080135;GO:0000077;GO:0031570;GO:0140861;GO:0044773
312	GO:0006310;GO:0000724;GO:0000725;GO:0006302;GO:0140527;GO:0007131
317	GO:0043567
326	GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0002437;GO:0006954
339	GO:0072566;GO:0097396;GO:0097398;GO:0097400;GO:2000338;GO:2000340
347	GO:2000436;GO:2000434
361	GO:0035176;GO:0051703
364	GO:0030199;GO:0030198;GO:0043062;GO:0045229;GO:0097435
365	GO:0007169;GO:0070374
370	GO:0071103;GO:0006260;GO:0032508
382	GO:0006283
407	GO:0018377;GO:0006499
424	GO:0007168;GO:0006182;GO:0046068;GO:0009190;GO:0052652;GO:0009187
432	GO:0051054;GO:0051052;GO:2000573
434	GO:0043161
450	GO:0140889;GO:0030097
477	GO:0009896;GO:0007169;GO:0051897;GO:0045725;GO:0070875
487	GO:0043687
500	GO:1905821;GO:0060623;GO:0051984;GO:1905820;GO:0030261;GO:1905818;GO:0051304
501	GO:0060795;GO:0001714;GO:0001704;GO:0001711
525	GO:0046596;GO:0052372;GO:0043903
535	GO:1903553;GO:0044089;GO:1903551;GO:0071971
547	GO:0032511;GO:0045324;GO:0032509
578	GO:0070836;GO:0044854;GO:0008285
592	GO:0006261;GO:0006260
