func_module_number	lst
4	GO:0071805;GO:0006813;GO:0098662;GO:0098655;GO:0098660
5	GO:0016339;GO:0034332;GO:0044331
6	GO:0070098;GO:1990869;GO:1990868;GO:0042330;GO:0006935;GO:0071621;GO:0030593;GO:0060326;GO:0097530;GO:1990266;GO:0097529;GO:0030595;GO:0050900;GO:0048247;GO:0002548;GO:0072676;GO:0019221;GO:0006954;GO:0071674;GO:0071345;GO:1901652;GO:0034097;GO:0007186;GO:0071346;GO:0071347;GO:0070555;GO:0034341;GO:0070374;GO:0048245
7	GO:1990858;GO:0002223;GO:1990840;GO:0002694;GO:0032814;GO:0050865;GO:0002758;GO:0001909;GO:0002218;GO:0045089;GO:0002443;GO:0002833;GO:0006968
8	GO:0007178;GO:0090092;GO:0141091;GO:0030509;GO:0071772;GO:0071773;GO:0007167;GO:0071363
9	GO:0016055;GO:0060070;GO:0045165;GO:0035567;GO:0032526;GO:0071300;GO:0030111;GO:0001501;GO:1904948;GO:0043010;GO:0062009;GO:0033993;GO:0002088;GO:0051216;GO:0009887;GO:0007423;GO:0071396;GO:0001654
10	GO:0033141;GO:0033139;GO:0042501;GO:0002323;GO:0043330;GO:0043331;GO:0098586;GO:0060337;GO:0030101;GO:0071357;GO:0042100;GO:0034340;GO:0033138;GO:0046425
11	GO:0007601
12	GO:0052695;GO:0006063;GO:0019585;GO:0052696;GO:0051552;GO:0052697;GO:0042440
18	GO:0099022;GO:0006901;GO:0006903;GO:0006900;GO:0006888
20	GO:0002181;GO:0006412;GO:0042254;GO:0022613;GO:0042274;GO:0006364
23	GO:0007005;GO:0043039;GO:0043038;GO:0006399;GO:0097250;GO:0140053
24	GO:0008543;GO:0044344;GO:0071774;GO:0008284;GO:0001934;GO:0071363;GO:0007169
25	GO:0030198
26	GO:0007271;GO:0035094;GO:0060084
28	GO:0046880;GO:0032278;GO:0046881;GO:0046882;GO:0046884;GO:0032276;GO:0032277;GO:0032274;GO:0044060;GO:0001541;GO:0060986
29	GO:0035720;GO:0042073;GO:0060271;GO:0044782
30	GO:0140053;GO:0032543;GO:0006412;GO:0062125;GO:0000959
31	GO:0099537;GO:0099536;GO:0007268;GO:0098916;GO:0035249;GO:0050804;GO:0099177;GO:0007215;GO:0060079;GO:0042391;GO:0099565;GO:0060078;GO:0098815;GO:0034762;GO:2000463;GO:0050806;GO:0051968;GO:0051966;GO:0044057;GO:0034765;GO:0031644;GO:0034220;GO:0030001;GO:0001941;GO:0043269;GO:1990806;GO:0035235
34	GO:0002224;GO:0002221;GO:0002758;GO:0002218;GO:0002833;GO:0140895;GO:0002831;GO:0002752;GO:0045089;GO:0002220;GO:0045088;GO:0002757;GO:0031349;GO:0032103;GO:0002764;GO:0002237;GO:0071219;GO:0002253;GO:0045087;GO:0071216;GO:0031347;GO:0009617;GO:0050778;GO:0032677;GO:0032637;GO:0034142;GO:0032757;GO:0050776;GO:0032755;GO:0071221;GO:0071220;GO:0070339;GO:0002429
35	GO:0070166
36	GO:0009395
38	GO:0016339;GO:0006506
39	GO:0030213;GO:0030212;GO:0085029;GO:1903510
41	GO:0032543
42	GO:0045109;GO:0045104;GO:0045103;GO:0030855;GO:0031424
43	GO:0010498;GO:0043161;GO:0051603
44	GO:0006956;GO:0006959;GO:0002252;GO:0002253;GO:0001867
45	GO:0007178;GO:0007167;GO:0141091;GO:0090092;GO:0030198;GO:0043062;GO:0045229
46	GO:0006282;GO:0080135;GO:0051052;GO:0006281;GO:0006974;GO:0006352;GO:0051123;GO:0070897;GO:0006367;GO:0060261;GO:2000144
47	GO:0060261;GO:2000144;GO:0060260;GO:2000142
48	GO:0090174;GO:0006906;GO:0061025;GO:0048284;GO:0006836;GO:0099643;GO:0007269;GO:0016050;GO:0006887;GO:0045055;GO:0140056;GO:0016079;GO:0022406;GO:0048278;GO:0099504;GO:0099003;GO:0007268;GO:0098916;GO:0099537;GO:0061024;GO:0099536;GO:0023061;GO:0032940;GO:0140352
49	GO:0045332;GO:0034204;GO:0097035
50	GO:0007565
52	GO:0014826;GO:0003100;GO:0001990;GO:0003044;GO:0050886
53	GO:0032729;GO:0046634;GO:0032609;GO:0032649;GO:0046631
