func_module_number	lst
1	GO:0070897;GO:0051123;GO:0006352;GO:0006282;GO:0060261;GO:2000144;GO:0006367;GO:0080135;GO:0060260
2	GO:0000398;GO:0000377;GO:0000375;GO:0006397;GO:0008380;GO:0016071;GO:0000245;GO:0071826;GO:0022618
3	GO:0140053;GO:0032543;GO:0006412;GO:0070129;GO:0062125;GO:0000959
4	GO:0061919;GO:0006914;GO:0016236;GO:0000045;GO:1905037;GO:0007033;GO:0010506;GO:0044804;GO:0097352;GO:0006995;GO:0043562
5	GO:0005975;GO:0072524;GO:0019319;GO:0046364;GO:0016052;GO:0005996;GO:0055086;GO:0019752;GO:0006753;GO:0043436;GO:0006082;GO:0044283;GO:0009117;GO:0046496;GO:0019362;GO:0006163;GO:0016051;GO:0019318;GO:0044282
6	GO:0000122;GO:0035295
7	GO:0008610
8	GO:0002221;GO:0002224;GO:0002758;GO:0002218;GO:0032606;GO:0032479;GO:0031347;GO:0002237;GO:0045089;GO:0002831;GO:0002833;GO:0031349;GO:0002757;GO:0002253;GO:0045088;GO:0001817;GO:0001816;GO:0002764;GO:0050778;GO:0032103;GO:0140895;GO:0045087;GO:0050776;GO:0032481;GO:0002752;GO:0009617;GO:0071219;GO:0007249;GO:0071216;GO:0002220;GO:0032496;GO:0001819;GO:0032608;GO:0032648;GO:0034142;GO:0034097;GO:1901652;GO:0032675;GO:0032635;GO:0002753;GO:0006954;GO:0071345;GO:0071222;GO:0032728;GO:0032647;GO:0032607;GO:0032755
9	GO:0009060;GO:0006119;GO:0045333;GO:0015980;GO:0006091;GO:0019646;GO:0042775;GO:0042773;GO:0022900;GO:0022904;GO:0042776;GO:0015986;GO:0006754;GO:0009206;GO:0009145
10	GO:0007059;GO:0036297;GO:0051383;GO:0006974;GO:0006281;GO:0051310;GO:0098813;GO:0051303;GO:0050000;GO:0008608;GO:0000280;GO:0051276;GO:0034508;GO:0048285
11	GO:0140467
12	GO:0007596;GO:0050817;GO:0007599;GO:0050878;GO:0042060;GO:0042730;GO:0009611;GO:1900047;GO:0030195;GO:0030193;GO:1900046;GO:0050819;GO:0050818
13	GO:0007254;GO:0000165;GO:0043506;GO:0043408;GO:0046328;GO:0043405;GO:0038066
14	GO:0009100;GO:1901137;GO:0009101;GO:0070085;GO:0006486;GO:0043413;GO:0006493;GO:0006664
15	GO:0007186;GO:0007188;GO:0007189;GO:0007187;GO:1903350;GO:1903351;GO:0007212;GO:0071867;GO:0071868;GO:0071869;GO:0071870;GO:0007193;GO:0007200;GO:0007213;GO:1901701
16	GO:0005977;GO:0044042;GO:0033141;GO:0006112;GO:0033139;GO:0042501;GO:0005976;GO:0002323;GO:0043330;GO:0043331;GO:0098586;GO:0060337;GO:0071357;GO:0034340
17	GO:0071526;GO:1902287;GO:1902285;GO:0007411;GO:0097485;GO:0048666;GO:0010975;GO:0007409
18	GO:0002181;GO:0006412;GO:0042254;GO:0022613
19	GO:0010498;GO:0043161;GO:0051603;GO:0019941;GO:0043632;GO:0006511;GO:1903050
21	GO:0141091;GO:0007178;GO:0030509;GO:0071772;GO:0071773;GO:0070848;GO:0071363;GO:0060395;GO:0007167;GO:0071559;GO:0090092;GO:0060390;GO:0071560
22	GO:0002484;GO:0002486;GO:0001912;GO:0042267;GO:0002428;GO:0002476;GO:0002228;GO:0031343
23	GO:0045730;GO:0042554;GO:1903659;GO:0097278
24	GO:0090522;GO:0000301;GO:0006904;GO:0048193;GO:0099022;GO:0048278;GO:0140029;GO:0090148
25	GO:0007169;GO:0007167;GO:0018108;GO:0018212;GO:0043491;GO:0002768;GO:0038093;GO:0002429;GO:0008286;GO:0043408;GO:0002764;GO:0000165;GO:0043410;GO:0032869;GO:0018193;GO:0002757;GO:0051897;GO:0032868;GO:0038095;GO:0050776;GO:0051896;GO:0008284;GO:0002253;GO:0046488;GO:0046777;GO:0046649;GO:0038127;GO:0071375;GO:0042327;GO:1901701;GO:0030335;GO:0050853;GO:0045321;GO:0050851;GO:0007264;GO:2000147;GO:0038096;GO:0002433;GO:0040017
