go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005110   2,092 annotations READ: go_slim_results_M1_cpdb_0.0.txt 
324 IDs in all associations
func_module_number	
79	GO:0036211;GO:0050896;GO:0050789;GO:0006793
80	GO:0006139;GO:0006793;GO:0006629;GO:0043603;GO:0036211;GO:0006790
81	GO:0050789
82	GO:0048753;GO:0006810;GO:0051641;GO:0051640
83	GO:0032501
86	GO:0042908;GO:0032501
88	GO:0016192;GO:0051641
89	GO:0007154;GO:0050789
90	GO:0009059;GO:0050789;GO:0051276;GO:0006281;GO:0006260
91	GO:0016192;GO:0006508
92	GO:0007154;GO:0050896;GO:0050789
94	GO:0006351;GO:0050789
95	GO:0050896;GO:0002376;GO:0050789
96	GO:0016050;GO:0061024;GO:0065003
98	GO:0006865;GO:0015849
99	GO:0016192;GO:0051641
100	GO:0007155
101	GO:0050896;GO:0009057;GO:0006508
102	GO:0015931;GO:0015031
103	GO:0016043;GO:0065008;GO:0006865;GO:0006811;GO:0015849
104	GO:0032502;GO:0050789;GO:0032501
105	GO:0050896;GO:0050789
107	GO:0006810;GO:0051641;GO:0048753;GO:0061024;GO:0051640;GO:0022607
108	GO:0016070;GO:0042254;GO:0006396
109	GO:0050896;GO:0050789;GO:0065009
110	GO:0006266;GO:0006281
111	GO:0065008;GO:0006811;GO:0050789;GO:0065009
112	GO:0006112;GO:0005976
113	GO:0006793
115	GO:0009057;GO:0050789;GO:0006508;GO:0036211
116	GO:0008152;GO:0022411;GO:0050896;GO:0045229;GO:0043062
117	GO:0008655
118	GO:0001775;GO:0002376;GO:0050789
119	GO:0009914;GO:0050789;GO:0015833;GO:0046903
120	GO:0050789;GO:0051276;GO:0050896;GO:0022414;GO:0006259
121	GO:0016070;GO:0006520
122	GO:0042180;GO:0006119
123	GO:0036211;GO:0050789;GO:0006793
125	GO:0002376;GO:0050789;GO:0006793;GO:0050896;GO:0008283;GO:0036211;GO:0001775;GO:0044419
126	GO:0032502;GO:0050789
128	GO:0016070;GO:0050789;GO:0000375
129	GO:0050789;GO:0051234;GO:0051641
132	GO:0016043;GO:0008152;GO:0032502
134	GO:0006996;GO:0050789
136	GO:0065008;GO:0006996;GO:0050789;GO:0016070;GO:0009057;GO:0006412;GO:0022607
137	GO:0016043;GO:0050789;GO:0032502
138	GO:0032502;GO:0051258;GO:0006996;GO:0050789
139	GO:0002376;GO:0050789;GO:0050896;GO:0008037;GO:0044419
140	GO:0008152
141	GO:0050789;GO:0048284;GO:0065003;GO:0016050;GO:0061024
142	GO:0050896;GO:0050789
144	GO:0009914;GO:0050789;GO:0015833;GO:0046903
146	GO:0016043;GO:0006281;GO:0050789;GO:0036211
148	GO:0007031;GO:0015031
149	GO:0006810;GO:0051641
150	GO:0006810;GO:0051641;GO:0051640
151	GO:0050789;GO:0051641
153	GO:0016043;GO:0007155;GO:0050789
156	GO:0006869;GO:0050789;GO:0032501
158	GO:0050789
159	GO:0006810;GO:0051641;GO:0051640
160	GO:0006996;GO:0006810;GO:0043473;GO:0032501;GO:0051640;GO:0022607
161	GO:0032502;GO:0002376;GO:0050789;GO:0050896;GO:0001775;GO:0044419;GO:0001816
162	GO:0050896;GO:0006091;GO:0009117;GO:0005975;GO:0006082
163	GO:0006082;GO:0006629
165	GO:0050789;GO:0065003
166	GO:0050789
167	GO:0050789;GO:0006869;GO:0032501;GO:0009914;GO:0046903
168	GO:0050789
169	GO:0016070;GO:0043412;GO:0006396
170	GO:0032502;GO:0022607;GO:0050877
172	GO:0036211
173	GO:0032502
174	GO:0032502;GO:0016043;GO:0050789
176	GO:0006259;GO:0022414
177	GO:0002376;GO:0050789;GO:0050896;GO:0065009;GO:0001816;GO:0044419
178	GO:0006119;GO:0065003;GO:0007005;GO:0009117
179	GO:0005975;GO:0006082;GO:0009117;GO:0006091
181	GO:0051604
185	GO:0007155
186	GO:0022414;GO:0032501
187	GO:0006281
188	GO:0015031
189	GO:0032502
190	GO:0008152
191	GO:0050789;GO:0006396
192	GO:0009059;GO:0006281
193	GO:0006520;GO:0050789;GO:0050896;GO:0043603;GO:0031640
198	GO:0006082;GO:0006629
199	GO:0050789;GO:0006811
200	GO:0008150
201	GO:0007049;GO:0050789;GO:0006508;GO:0009057;GO:0022414;GO:0036211
203	GO:0006629;GO:0006793;GO:0051604
204	GO:0016070;GO:0043412;GO:0006396
205	GO:0006810;GO:0051641
206	GO:0050896;GO:0006811;GO:0050877
210	GO:0032502;GO:0006996;GO:0006936;GO:0022607
211	GO:0032502;GO:0050789;GO:0006936
212	GO:0050896;GO:0050789
213	GO:0006091;GO:0009117
214	GO:0007155
217	GO:0042044
218	GO:0050789;GO:0006396
220	GO:0050789
221	GO:0016070;GO:0006396
223	GO:0009059;GO:0019538
225	GO:0008150
226	GO:0008015;GO:0050886;GO:0065008
229	GO:0001775;GO:0050896;GO:0002376;GO:0050789
230	GO:0016043;GO:0006811;GO:0050789;GO:0065009
233	GO:0016070;GO:0000375
234	GO:0065003;GO:0006412
235	GO:0016070;GO:0050789;GO:0006304
238	GO:0009117
241	GO:0042440;GO:0036211
246	GO:0016070;GO:0006396
251	GO:0050789
252	GO:0007154;GO:0050789
253	GO:0050896;GO:0050789;GO:0065009
254	GO:0022607
255	GO:0032502;GO:0001775;GO:0002376;GO:0050789
256	GO:0016192
257	GO:0006810;GO:0051641
258	GO:0050789
260	GO:0006805;GO:0043603;GO:0006790
261	GO:0006629;GO:0050789;GO:0051179
262	GO:0050896;GO:0050789
264	GO:0050789;GO:0006811
266	GO:0050789;GO:0046903
269	GO:0016043;GO:0007155
270	GO:0006936
271	GO:0050896;GO:0050789
273	GO:0001906;GO:0002376;GO:0050789
274	GO:0006259;GO:0001775;GO:0002376;GO:0050789
275	GO:0008150
276	GO:0036211;GO:0051604
279	GO:0002376;GO:0050789
280	GO:0050789
281	GO:0007155;GO:0002376;GO:0050789
282	GO:0050789;GO:0006869;GO:0016192;GO:0006629;GO:0051641;GO:0032501;GO:0006066
288	GO:0008152
289	GO:0019748
290	GO:0036211
292	GO:0050789
293	GO:0002376;GO:0050789;GO:0050896;GO:0001816;GO:0044419
295	GO:0016043;GO:0006281;GO:0050789;GO:0032502
296	GO:0032502;GO:0050789;GO:0051276;GO:0007059;GO:0006281
297	GO:0006996
298	GO:0051276
301	GO:0022414
303	GO:0006629;GO:0006066
309	GO:0050789
317	GO:0050789
318	GO:0006259;GO:0051276;GO:0050896;GO:0050789
320	GO:0065008;GO:0050789
324	GO:0006082;GO:0006629
325	GO:0032502;GO:0016043;GO:0050789;GO:0040011;GO:0022414;GO:0048511
326	GO:0016043;GO:0050789
327	GO:0016192
328	GO:0006281;GO:0050789;GO:0032392
333	GO:0050789
338	GO:0044419;GO:0002376;GO:0050896
339	GO:0065008;GO:0050789;GO:0050877;GO:0016192;GO:0007155;GO:0061024;GO:0044085;GO:0022607
344	GO:0001775;GO:0002376;GO:0016192;GO:0046903
346	GO:0065008;GO:0006810
348	GO:0032502
349	GO:0016070;GO:0006520
350	GO:0050789
351	GO:0002376;GO:0050789;GO:0016192;GO:0007155;GO:0051640;GO:0001775;GO:0046903
352	GO:0050789
353	GO:0016070;GO:0009059
357	GO:0050789;GO:0051641
359	GO:0006082;GO:0006629
360	GO:0042440;GO:0050896;GO:0006629;GO:0006805;GO:0006082
361	GO:0006629;GO:0006066
364	GO:0051606;GO:0006811
365	GO:0050789
367	GO:0050789
374	GO:0016070;GO:0006396
379	GO:0006811
381	GO:0006082
382	GO:0016192;GO:0050789
388	GO:0006082;GO:0006066;GO:0006790;GO:0009117
391	GO:0016043
396	GO:0006996
401	GO:0050789
402	GO:0016070;GO:0006396
403	GO:0009057;GO:0006508;GO:0036211
404	GO:0016070;GO:0006520
409	GO:0007155;GO:0050789
410	GO:0007155;GO:0016192;GO:0050789
411	GO:0007059;GO:0051234;GO:0051640
412	GO:0006996;GO:0050789
415	GO:0016043;GO:0050789;GO:0032502
416	GO:0007154;GO:0050896;GO:0050789
417	GO:0042180;GO:0019748;GO:0006629;GO:0050896;GO:0042445;GO:0006066
422	GO:0006997;GO:0051179
425	GO:0065008
426	GO:0006996;GO:0022607
430	GO:0006793
435	GO:0006260;GO:0032392
439	GO:0050789
440	GO:0006996;GO:0051234;GO:0051640
441	GO:0050789
442	GO:0016070;GO:0006520
444	GO:0050896;GO:0050789
446	GO:0051606;GO:0050789;GO:0050877
452	GO:0006281;GO:0032392
455	GO:0006810
456	GO:0006457
457	GO:0016070;GO:0042254;GO:0006396
466	GO:0045333;GO:0022900
468	GO:0051641;GO:0006811
470	GO:0051258;GO:0006996
471	GO:0050789
475	GO:0007154;GO:0050789;GO:0006811
479	GO:0006260
480	GO:0007049;GO:0050789;GO:0007059;GO:0000280;GO:0006508;GO:0065009;GO:0009057;GO:0036211
481	GO:0050789;GO:0065009
482	GO:0016192
486	GO:0032502;GO:0016043;GO:0050789
488	GO:0005975;GO:0006082;GO:0009117;GO:0006091
496	GO:0065003
498	GO:0006351
499	GO:0050789;GO:0065009
500	GO:0051276;GO:0050789
512	GO:0006629;GO:0006793
518	GO:0050789
519	GO:0050789;GO:0016049
522	GO:0006139;GO:0006793;GO:0043603;GO:0006082;GO:0006790
528	GO:0006354
537	GO:0051641;GO:0015931
538	GO:0016070;GO:0009057;GO:0050789
539	GO:0050789
541	GO:0044085;GO:0065003
542	GO:0016070;GO:0006396
544	GO:0006082;GO:0006520
545	GO:0042440
546	GO:0006082;GO:0006520
554	GO:0015931
555	GO:0050789
556	GO:0006805;GO:0043603;GO:0006790
558	GO:0050896;GO:0002376
559	GO:0050789
560	GO:0051641;GO:0015931
562	GO:0005975;GO:0006082;GO:0009117;GO:0006091
564	GO:0036211
568	GO:0006997;GO:0051641
580	GO:0045333;GO:0022900;GO:0009117
585	GO:0008152
591	GO:0051276;GO:0050789
592	GO:0044085
604	GO:0032502;GO:0050789
614	GO:0050789
630	GO:0007155;GO:0050896;GO:0051179;GO:0044419
632	GO:0050789
