go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.007412   1,983 annotations READ: go_slim_results_M1_cpdb_0.4.txt 
300 IDs in all associations
func_module_number	
92	GO:0022414
93	GO:0006281;GO:0050789
94	GO:0050789;GO:0065008;GO:0006914;GO:1902600
95	GO:0050789;GO:0032502;GO:0016049;GO:0016043
96	GO:0009057;GO:0050896;GO:0006508;GO:0015031
99	GO:0006260
100	GO:0032501;GO:0032502
101	GO:0050789;GO:0036211;GO:0006793
102	GO:0050789;GO:0032502;GO:0016043
103	GO:0016192
104	GO:0050789;GO:0022607;GO:0007155
105	GO:0022414;GO:0007155
106	GO:0022607;GO:0032502
107	GO:0051606
108	GO:0050789;GO:0007005
109	GO:0009059;GO:0019538
111	GO:0016192;GO:0050789;GO:0046903;GO:0006836
113	GO:0006811
114	GO:0006793;GO:0050896;GO:0032502;GO:0050789;GO:0036211;GO:0007155
115	GO:0050789
117	GO:0015931;GO:0015031
118	GO:0050789;GO:0006996;GO:0032502;GO:0051258
119	GO:0050789;GO:0048511;GO:0050896;GO:0006351
120	GO:0007155
121	GO:0007155
122	GO:0016043;GO:0007155
123	GO:0006811
124	GO:0050789;GO:0006629;GO:0006082
125	GO:0006810;GO:0065008
126	GO:0009117;GO:0006119;GO:0042180
127	GO:0050789;GO:0006629;GO:0006793
128	GO:0050789;GO:0050896
129	GO:0032502
130	GO:0016192
134	GO:0050789;GO:0065008;GO:0007154;GO:0050877
135	GO:0008150
136	GO:0006396;GO:0050789;GO:0006629;GO:0006766
137	GO:0008150
138	GO:0005975;GO:0006091;GO:0050896;GO:0006082;GO:0009117
139	GO:0051276;GO:0006351
140	GO:0006082
143	GO:0006412;GO:0032502
144	GO:0050789
147	GO:0006139;GO:0006091;GO:0006793;GO:0006081
148	GO:0009057;GO:0050789;GO:0016070
149	GO:0022607
150	GO:0044238;GO:0006082
151	GO:0022411;GO:0045229;GO:0008152;GO:0043062
152	GO:0048284;GO:0016050;GO:0065003;GO:0050789;GO:0061024
153	GO:0050789;GO:0050896
156	GO:0009117;GO:0006790;GO:0006082
158	GO:0009117
159	GO:0050789;GO:0032501;GO:0032502
161	GO:0050789
162	GO:0016192;GO:0002376;GO:0050789;GO:0050896
163	GO:0045229;GO:0043062
164	GO:0008152
165	GO:0022414;GO:0032502
166	GO:0050789;GO:0065008;GO:0006811
167	GO:0006396;GO:0016070
170	GO:0000375;GO:0016070
171	GO:0006996;GO:0051258
172	GO:0009117;GO:0008655
173	GO:0065008;GO:0016070;GO:0006412;GO:0006996;GO:0009057;GO:0050789;GO:0022607
174	GO:0050789;GO:0051641;GO:0051234
180	GO:0051640;GO:0051641;GO:0048753;GO:0043473;GO:0006810
181	GO:0019748
182	GO:0050789;GO:0016043
183	GO:0050789
184	GO:0050789;GO:0050896
185	GO:0050789;GO:0007049
187	GO:0002376;GO:0050789;GO:0001775;GO:0032502
191	GO:0065008
192	GO:0006790
193	GO:0065008;GO:0006811
194	GO:0050789
195	GO:0051276;GO:0050789;GO:0006281;GO:0036211
197	GO:0061024;GO:0016050
198	GO:0050789;GO:0065009
202	GO:0006811
203	GO:0016192;GO:0051641;GO:0016032;GO:0007032;GO:0044085;GO:0044419;GO:0022411;GO:0051301;GO:0006508;GO:0009057;GO:0050789;GO:0006997;GO:0022607;GO:0061024
204	GO:0050789
205	GO:0050789;GO:0065008;GO:0050886
206	GO:0050789;GO:0050896
207	GO:0002376;GO:0050896;GO:0044419;GO:0001906;GO:0050789;GO:0007155
208	GO:0050789;GO:0065008;GO:0007154
209	GO:0050877;GO:0032502;GO:0022607
210	GO:0006520;GO:0016070
211	GO:0002376;GO:0050896;GO:0044419;GO:0050789;GO:0008037
217	GO:0006811
218	GO:0006260
220	GO:0006997;GO:0051179
221	GO:0050789;GO:0050896
223	GO:0065003;GO:0006412
224	GO:0050789;GO:0006996;GO:0007155;GO:0022607
225	GO:0006810;GO:0051641
226	GO:0006457
227	GO:0015031
228	GO:0050789;GO:0065009;GO:0006811
229	GO:0050789
231	GO:0050789;GO:0007154;GO:0006811
238	GO:0050789;GO:0006629;GO:0051179
239	GO:0051276;GO:0050789;GO:0006259;GO:0050896
241	GO:0006996;GO:0032502;GO:0032989;GO:0022607
243	GO:0006281;GO:0050789;GO:0016043
244	GO:0007031;GO:0051641;GO:0051234
246	GO:0006281;GO:0007059;GO:0032502;GO:0051276;GO:0050789
247	GO:0032502
249	GO:0006811
250	GO:0050789;GO:0032502
252	GO:0006793
255	GO:0006811
256	GO:0050789;GO:0006996;GO:0031023;GO:0022607
257	GO:0051640;GO:0051234;GO:0007059;GO:0051276;GO:0050789
265	GO:0006629;GO:0019748;GO:0050896;GO:0042180;GO:0006066;GO:0042445
266	GO:0000375;GO:0016070
267	GO:0050789;GO:0065008
269	GO:0050789;GO:0050896
270	GO:0050789
272	GO:0006520;GO:0016070
273	GO:0006996
274	GO:0002376;GO:0050789
276	GO:0050789;GO:0032501;GO:0050896;GO:0007154
277	GO:0036211
279	GO:0050789;GO:0065009
281	GO:0006629;GO:0006066
282	GO:0016192;GO:0007032;GO:0015031;GO:0022607
286	GO:0006457
288	GO:0050789;GO:0050896
289	GO:0050789;GO:0051641
290	GO:0006508;GO:0050789
291	GO:0009059;GO:0016070
294	GO:0006396;GO:0016070
296	GO:0050789
298	GO:0002376;GO:0001775;GO:0001816;GO:0050896;GO:0032502;GO:0050789
299	GO:0031640;GO:0050789;GO:0050896
302	GO:0050789;GO:0016043
303	GO:0009057;GO:0006508;GO:0036211
305	GO:0051640;GO:0051234
306	GO:0051640;GO:0065008;GO:0032501;GO:0006996;GO:0043473;GO:0006810;GO:0050789;GO:0022607
307	GO:0006629;GO:0042440;GO:0050896;GO:0006082;GO:0006805
311	GO:0050896;GO:0044419
313	GO:0006629;GO:0006066
317	GO:0032502
319	GO:0006810
322	GO:0006354;GO:0050789
323	GO:0006082
325	GO:0006396;GO:0016070
330	GO:0016192;GO:0065008;GO:0050877;GO:0044085;GO:0050789;GO:0061024;GO:0022607;GO:0007155
335	GO:0006396;GO:0016070
337	GO:0022414;GO:0006259
338	GO:0051276;GO:0050789;GO:0006259
340	GO:0050789
341	GO:0050789;GO:0050896
342	GO:0006351
348	GO:0051604;GO:0036211
350	GO:0050789;GO:0016043;GO:0032502;GO:0040011
352	GO:0007031;GO:0051641;GO:0051234;GO:0048285
354	GO:0065008
355	GO:0006810;GO:0051641;GO:0006996
356	GO:0015833;GO:0032501;GO:0009914;GO:0050789;GO:0046903
357	GO:0022414;GO:0050789;GO:0048511;GO:0032502
358	GO:0050789;GO:0051641;GO:0051234
362	GO:0009117;GO:0050789
366	GO:0009057;GO:0006508;GO:0036211
368	GO:0015849;GO:0006865
369	GO:0009057;GO:0006396;GO:0016070
370	GO:0006396;GO:0016070
372	GO:0050789
375	GO:0006354;GO:0050789
377	GO:0006457
380	GO:0006811
381	GO:0065003;GO:0007005
382	GO:0050789;GO:0032502;GO:0016043
383	GO:0050789;GO:0006996;GO:0051258
384	GO:0006396;GO:0016070
387	GO:0006260;GO:0050789;GO:0065009
388	GO:0006396;GO:0016070
389	GO:0016192;GO:0051641
391	GO:0061024;GO:0015031;GO:0007005
397	GO:0006790;GO:0006805;GO:0043603
401	GO:0051276;GO:0050789
404	GO:0051641;GO:0015931
412	GO:0050789;GO:0050877
413	GO:0007155;GO:0016043
414	GO:0009057;GO:0006396;GO:0042254;GO:0016070
417	GO:0006810;GO:0006396;GO:0051641
419	GO:0050789
421	GO:0065003;GO:0044085
426	GO:0002376;GO:0050789;GO:0001775
432	GO:0006996
437	GO:0050789;GO:0016049
438	GO:0016043;GO:0007155
440	GO:0006793;GO:0043603;GO:0006139;GO:0006790;GO:0006082
443	GO:0000375;GO:0016070
445	GO:0006790;GO:0006805;GO:0043603
448	GO:0000375;GO:0016070
450	GO:0000375;GO:0016070
460	GO:0032502;GO:0022406
461	GO:0006997;GO:0051641
468	GO:0006520;GO:0006082
470	GO:0006629
471	GO:0022900;GO:0006119
472	GO:0044238;GO:0006066;GO:0006082
475	GO:0050877
476	GO:0002376;GO:0050896
478	GO:0022900;GO:0009117;GO:0045333
479	GO:0009059
487	GO:0000375;GO:0016070
488	GO:0065003
490	GO:0050789;GO:0048511;GO:0050896
491	GO:0050896
492	GO:0050789
494	GO:0009117;GO:0006091;GO:0005975;GO:0006082
496	GO:0008150
499	GO:0050789;GO:0065008;GO:0007154;GO:0022607
503	GO:0036211
505	GO:0042440;GO:0043473
510	GO:0050789
517	GO:0050789
538	GO:0050789;GO:0051640;GO:0051234
